품종,크기(체중에따른),크기(라벨링),나이,산책시간(시간),체중,적정음수량,성별,중성화여부,색상
믹스견,소,0,0,0.8,2,130,F,N,흑갈색
믹스견,소,0,0,0.8,2,130,F,N,크림색
믹스견,소,0,0,0.8,2,130,M,N,크림색
믹스견,소,0,0,0.8,2,130,M,N,흰/갈
믹스견,소,0,0,0.8,2,130,F,U,흰/갈
믹스견,소,0,0,0.8,2,130,F,U,검/흰
믹스견,소,0,1,1,2,130,M,N,검정
믹스견,소,0,1,1,2,130,M,N,백
믹스견,소,0,1,1,2,130,M,N,흰색
믹스견,소,0,1,1,2,130,F,N,흰색
믹스견,소,0,1,1,2,130,M,N,갈색 검정
믹스견,소,0,1,1,2,130,M,Y,"흑색, 갈색, 백색"
믹스견,소,0,1,1,2,130,F,N,"검정색, 흰색"
믹스견,소,0,1,1,2,130,F,N,흰색
믹스견,소,0,1,1,2,130,M,N,갈백
믹스견,소,0,1,1,2,130,F,N,갈색
믹스견,소,0,1,1,2,130,M,N,백
믹스견,소,0,1,1,2,130,M,N,갈색
믹스견,소,0,1,1,2,130,F,N,백
믹스견,소,0,1,1,2,130,M,N,백
믹스견,소,0,1,1,2,130,M,N,백
믹스견,소,0,1,1,2,130,F,N,백
믹스견,소,0,1,1,2,130,M,N,백
믹스견,소,0,1,1,2,130,F,N,백
믹스견,소,0,1,1,2,130,F,N,백
믹스견,소,0,1,1,2,130,M,N,백
믹스견,소,0,1,1,2,130,M,N,흑백
믹스견,소,0,1,1,2,130,F,N,백
믹스견,소,0,1,1,2,130,F,U,백
믹스견,소,0,1,1,2,130,F,U,백
믹스견,소,0,1,1,2,130,F,N,백
믹스견,소,0,1,1,2,130,M,N,백갈흑
믹스견,소,0,1,1,2,130,M,N,흰색
믹스견,소,0,1,1,2,130,M,N,흰색
믹스견,소,0,1,1,2,130,M,N,흰색
믹스견,소,0,1,1,2,130,F,N,흰색
믹스견,소,0,1,1,2,130,F,N,흰색
믹스견,소,0,2,1,2,130,F,N,검
믹스견,소,0,3,1,2,130,F,U,백흑
믹스견,소,0,3,1,2,130,F,U,흰갈색
믹스견,소,0,7,1,2,130,F,N,크림색
믹스견,소,0,9,0.5,2,130,F,N,호반색
믹스견,소,0,0,0.8,2.02,131.3,M,N,크림
믹스견,소,0,1,1,2.02,131.3,F,N,검정
믹스견,소,0,0,0.8,2.03,131.95,M,N,베이지
믹스견,소,0,0,0.8,2.04,132.6,F,N,옅은갈색/하양
믹스견,소,0,0,0.8,2.04,132.6,F,N,크림
믹스견,소,0,0,0.8,2.04,132.6,M,N,크림
믹스견,소,0,1,1,2.04,132.6,F,N,옅은 갈색
믹스견,소,0,0,0.8,2.06,133.9,M,N,옅은 갈색/검정/회색
믹스견,소,0,0,0.8,2.07,134.55,F,N,"갈색,검정"
믹스견,소,0,0,0.8,2.1,136.5,F,N,갈색
믹스견,소,0,0,0.8,2.1,136.5,F,N,황갈색
믹스견,소,0,0,0.8,2.1,136.5,M,N,흰
믹스견,소,0,0,0.8,2.1,136.5,M,N,갈/흰
믹스견,소,0,0,0.8,2.1,136.5,F,N,갈색+흰색
믹스견,소,0,0,0.8,2.1,136.5,M,N,갈/검/흰
믹스견,소,0,0,0.8,2.1,136.5,F,U,갈/검/흰
믹스견,소,0,0,0.8,2.1,136.5,F,U,검/갈/흰
믹스견,소,0,0,0.8,2.1,136.5,F,N,흰색
믹스견,소,0,0,0.8,2.1,136.5,F,N,갈색
믹스견,소,0,0,0.8,2.1,136.5,M,N,갈/검
믹스견,소,0,0,0.8,2.1,136.5,F,N,흰색
믹스견,소,0,0,0.8,2.1,136.5,F,U,검/흰
믹스견,소,0,0,0.8,2.1,136.5,M,N,회/흰
믹스견,소,0,0,0.8,2.1,136.5,M,N,갈/검
믹스견,소,0,0,0.8,2.1,136.5,F,U,흰
믹스견,소,0,0,0.8,2.1,136.5,F,U,흰
믹스견,소,0,0,0.8,2.1,136.5,F,N,"흑갈색, 흰색"
믹스견,소,0,0,0.8,2.1,136.5,M,N,흰색
믹스견,소,0,0,0.8,2.1,136.5,F,U,갈/흰
믹스견,소,0,0,0.8,2.1,136.5,F,U,갈/흰
믹스견,소,0,0,0.8,2.1,136.5,M,N,갈/검/흰
믹스견,소,0,0,0.8,2.1,136.5,M,N,"검정,갈색,황색"
믹스견,소,0,0,0.8,2.1,136.5,M,N,연갈색
믹스견,소,0,0,0.8,2.1,136.5,F,N,"흰색, 검정색"
믹스견,소,0,0,0.8,2.1,136.5,M,N,"검정색, 흰색"
믹스견,소,0,0,0.8,2.1,136.5,M,N,흰 바탕에 검은 점
믹스견,소,0,0,0.8,2.1,136.5,M,N,갈검색
믹스견,소,0,0,0.8,2.1,136.5,F,N,백갈
믹스견,소,0,0,0.8,2.1,136.5,F,U,흰/갈
믹스견,소,0,0,0.8,2.1,136.5,M,N,갈/흰
믹스견,소,0,0,0.8,2.1,136.5,M,N,갈/검/흰
믹스견,소,0,0,0.8,2.1,136.5,M,N,흰갈
믹스견,소,0,0,0.8,2.1,136.5,M,N,검정.황색
믹스견,소,0,0,0.8,2.1,136.5,F,U,흰/갈
믹스견,소,0,0,0.8,2.1,136.5,F,U,검/갈/흰
믹스견,소,0,0,0.8,2.1,136.5,F,N,갈색
믹스견,소,0,0,0.8,2.1,136.5,F,U,흰/갈
믹스견,소,0,0,0.8,2.1,136.5,M,N,백색
믹스견,소,0,0,0.8,2.1,136.5,F,U,갈/검/흰
믹스견,소,0,0,0.8,2.1,136.5,F,N,흑갈색
믹스견,소,0,0,0.8,2.1,136.5,M,N,흰색
믹스견,소,0,0,0.8,2.1,136.5,F,U,갈/흰
믹스견,소,0,0,0.8,2.1,136.5,M,N,검
믹스견,소,0,0,0.8,2.1,136.5,F,N,베이지
믹스견,소,0,1,1,2.1,136.5,M,N,갈색
믹스견,소,0,1,1,2.1,136.5,F,N,흰색
믹스견,소,0,1,1,2.1,136.5,F,N,"백색, 갈색, 흑색"
믹스견,소,0,1,1,2.1,136.5,M,N,흰색
믹스견,소,0,1,1,2.1,136.5,M,N,"흰색,황색"
믹스견,소,0,0,0.8,2.12,137.8,F,N,하양
믹스견,소,0,0,0.8,2.14,139.1,F,N,검정/갈색
믹스견,소,0,0,0.8,2.14,139.1,F,N,베이지
믹스견,소,0,1,1,2.14,139.1,M,N,검정
믹스견,소,0,0,0.8,2.15,139.75,M,N,갈색
믹스견,소,0,0,0.8,2.16,140.4,M,N,하양
믹스견,소,0,0,0.8,2.16,140.4,M,N,갈색
믹스견,소,0,1,1,2.16,140.4,F,N,블랙탄
믹스견,소,0,1,1,2.16,140.4,M,N,블랙탄
믹스견,소,0,0,0.8,2.18,141.7,F,N,적갈색
믹스견,소,0,1,1,2.18,141.7,F,N,크림
믹스견,소,0,0,0.8,2.19,142.35,M,N,화이트
믹스견,소,0,0,0.8,2.2,143,M,N,갈색
믹스견,소,0,0,0.8,2.2,143,F,U,갈/검/흰
믹스견,소,0,0,0.8,2.2,143,M,N,검/갈
믹스견,소,0,0,0.8,2.2,143,F,N,흑백색
믹스견,소,0,0,0.8,2.2,143,F,N,흰갈색
믹스견,소,0,0,0.8,2.2,143,M,N,갈색
믹스견,소,0,0,0.8,2.2,143,M,N,갈색
믹스견,소,0,0,0.8,2.2,143,F,N,크림색
믹스견,소,0,0,0.8,2.2,143,M,N,흰/갈
믹스견,소,0,0,0.8,2.2,143,F,U,갈/검/흰
믹스견,소,0,0,0.8,2.2,143,M,N,흑갈색
믹스견,소,0,0,0.8,2.2,143,M,N,갈/흰
믹스견,소,0,0,0.8,2.2,143,M,N,흰새
믹스견,소,0,0,0.8,2.2,143,F,U,검/갈/흰
믹스견,소,0,0,0.8,2.2,143,F,U,갈/검/흰
믹스견,소,0,0,0.8,2.2,143,F,U,검/갈/흰
믹스견,소,0,0,0.8,2.2,143,M,N,검/갈/흰
믹스견,소,0,0,0.8,2.2,143,F,N,검갈색
믹스견,소,0,0,0.8,2.2,143,F,N,갈색
믹스견,소,0,0,0.8,2.2,143,M,N,흰
믹스견,소,0,0,0.8,2.2,143,F,N,흰색
믹스견,소,0,0,0.8,2.2,143,M,N,백색
믹스견,소,0,0,0.8,2.2,143,M,N,갈색
믹스견,소,0,0,0.8,2.2,143,M,N,"흑색, 갈색, 백색"
믹스견,소,0,0,0.8,2.2,143,M,U,백색
믹스견,소,0,0,0.8,2.2,143,F,U,흰/갈
믹스견,소,0,0,0.8,2.2,143,F,N,흰색
믹스견,소,0,0,0.8,2.2,143,F,N,흰색
믹스견,소,0,0,0.8,2.2,143,F,U,흰/갈
믹스견,소,0,0,0.8,2.2,143,F,U,갈/흰
믹스견,소,0,1,1,2.2,143,F,N,흰색
믹스견,소,0,1,1,2.2,143,F,N,검정
믹스견,소,0,1,1,2.2,143,M,N,갈색 검정
믹스견,소,0,1,1,2.2,143,M,N,노랑
믹스견,소,0,1,1,2.2,143,F,N,크림
믹스견,소,0,1,1,2.2,143,M,N,"흰색,황색"
믹스견,소,0,4,1,2.25,146.25,M,U,흰색
믹스견,소,0,1,1,2.26,146.9,M,N,검갈색
믹스견,소,0,0,0.8,2.3,149.5,M,N,베이지
믹스견,소,0,0,0.8,2.3,149.5,F,U,흰
믹스견,소,0,0,0.8,2.3,149.5,F,N,흰색
믹스견,소,0,0,0.8,2.3,149.5,M,N,흰/갈
믹스견,소,0,0,0.8,2.3,149.5,M,N,갈/검/흰
믹스견,소,0,0,0.8,2.3,149.5,F,N,갈색
믹스견,소,0,0,0.8,2.3,149.5,F,N,"흰색,갈색"
믹스견,소,0,0,0.8,2.3,149.5,M,N,흰색
믹스견,소,0,0,0.8,2.3,149.5,F,U,갈/흰
믹스견,소,0,0,0.8,2.3,149.5,F,N,검정
믹스견,소,0,0,0.8,2.3,149.5,M,N,회색
믹스견,소,0,0,0.8,2.3,149.5,F,N,갈색
믹스견,소,0,0,0.8,2.3,149.5,F,N,갈색
믹스견,소,0,0,0.8,2.3,149.5,F,U,검/흰
믹스견,소,0,0,0.8,2.3,149.5,M,N,회갈색
믹스견,소,0,0,0.8,2.3,149.5,M,N,갈/검/흰
믹스견,소,0,0,0.8,2.3,149.5,M,N,갈/검/흰
믹스견,소,0,0,0.8,2.3,149.5,M,N,흰색바탕에 검은 점
믹스견,소,0,0,0.8,2.3,149.5,M,N,검/흰
믹스견,소,0,0,0.8,2.3,149.5,F,U,갈/흰
믹스견,소,0,0,0.8,2.3,149.5,F,U,흰/갈
믹스견,소,0,0,0.8,2.3,149.5,M,N,흰색
믹스견,소,0,0,0.8,2.3,149.5,F,N,연갈색
믹스견,소,0,0,0.8,2.3,149.5,M,N,검정
믹스견,소,0,0,0.8,2.3,149.5,F,N,"흰색,검정"
믹스견,소,0,0,0.8,2.3,149.5,F,N,갈색
믹스견,소,0,0,0.8,2.3,149.5,M,N,크림색
믹스견,소,0,0,0.8,2.3,149.5,F,N,크림색
믹스견,소,0,0,0.8,2.3,149.5,M,N,갈색
믹스견,소,0,0,0.8,2.3,149.5,M,N,"흑색, 갈색, 백색"
믹스견,소,0,0,0.8,2.3,149.5,F,N,흑갈색
믹스견,소,0,0,0.8,2.3,149.5,M,N,삼색
믹스견,소,0,0,0.8,2.3,149.5,F,U,검/갈/흰
믹스견,소,0,0,0.8,2.3,149.5,F,N,검은색
믹스견,소,0,0,0.8,2.3,149.5,M,N,흰색
믹스견,소,0,0,0.8,2.3,149.5,M,N,검은색
믹스견,소,0,0,0.8,2.3,149.5,F,U,흰/갈
믹스견,소,0,0,0.8,2.3,149.5,M,U,흰/갈
믹스견,소,0,0,0.8,2.3,149.5,M,N,황색
믹스견,소,0,0,0.8,2.3,149.5,M,N,검정색
믹스견,소,0,0,0.8,2.3,149.5,F,N,검정
믹스견,소,0,0,0.8,2.3,149.5,M,N,검정색
믹스견,소,0,0,0.8,2.3,149.5,M,N,검정색
믹스견,소,0,0,0.8,2.3,149.5,F,N,검정
믹스견,소,0,0,0.8,2.3,149.5,F,N,검정
믹스견,소,0,0,0.8,2.3,149.5,M,N,검/흰
믹스견,소,0,0,0.8,2.3,149.5,F,N,검정색
믹스견,소,0,0,0.8,2.3,149.5,F,N,검정색
믹스견,소,0,0,0.8,2.3,149.5,F,N,갈색
믹스견,소,0,0,0.8,2.3,149.5,M,N,"흰색,갈색"
믹스견,소,0,0,0.8,2.3,149.5,F,N,갈색
믹스견,소,0,0,0.8,2.3,149.5,F,N,갈색
믹스견,소,0,0,0.8,2.3,149.5,F,N,흰색
믹스견,소,0,0,0.8,2.3,149.5,M,N,흰색
믹스견,소,0,0,0.8,2.3,149.5,F,N,흰색
믹스견,소,0,0,0.8,2.3,149.5,F,U,검/흰
믹스견,소,0,1,1,2.3,149.5,F,N,검갈색
믹스견,소,0,1,1,2.3,149.5,F,N,검정색
믹스견,소,0,1,1,2.3,149.5,F,N,흰색
믹스견,소,0,1,1,2.3,149.5,M,N,검정
믹스견,소,0,15,0.5,2.3,149.5,M,N,흰색
믹스견,소,0,1,1,2.34,152.1,M,N,갈색/흰색
믹스견,소,0,1,1,2.34,152.1,F,N,갈색/흰색
믹스견,소,0,0,0.8,2.35,152.75,F,N,갈색/하양
믹스견,소,0,1,1,2.35,152.75,M,N,갈색
믹스견,소,0,0,0.8,2.38,154.7,F,U,흰/갈
믹스견,소,0,0,0.8,2.38,154.7,M,N,갈/흰
믹스견,소,0,0,0.8,2.4,156,F,U,검/갈
믹스견,소,0,0,0.8,2.4,156,M,N,흰/갈
믹스견,소,0,0,0.8,2.4,156,M,N,흰색
믹스견,소,0,0,0.8,2.4,156,M,N,갈/검/흰
믹스견,소,0,0,0.8,2.4,156,M,N,갈색
믹스견,소,0,0,0.8,2.4,156,F,N,황색
믹스견,소,0,0,0.8,2.4,156,F,U,흰/갈
믹스견,소,0,0,0.8,2.4,156,F,N,흰색
믹스견,소,0,0,0.8,2.4,156,F,N,검은색
믹스견,소,0,0,0.8,2.4,156,F,N,갈색
믹스견,소,0,0,0.8,2.4,156,M,N,갈/연갈
믹스견,소,0,0,0.8,2.4,156,M,N,흰색
믹스견,소,0,0,0.8,2.4,156,F,N,크림색
믹스견,소,0,0,0.8,2.4,156,M,U,갈색
믹스견,소,0,0,0.8,2.4,156,F,U,갈/흰
믹스견,소,0,0,0.8,2.4,156,F,N,갈색
믹스견,소,0,0,0.8,2.4,156,F,N,아이보리
믹스견,소,0,0,0.8,2.4,156,M,N,갈/흰
믹스견,소,0,0,0.8,2.4,156,M,N,흰/갈
믹스견,소,0,0,0.8,2.4,156,M,N,검/갈/흰
믹스견,소,0,0,0.8,2.4,156,F,U,검/갈
믹스견,소,0,0,0.8,2.4,156,M,N,"흰색, 연갈색"
믹스견,소,0,0,0.8,2.4,156,M,N,갈/검/흰
믹스견,소,0,0,0.8,2.4,156,M,N,흰
믹스견,소,0,0,0.8,2.4,156,M,N,백색
믹스견,소,0,0,0.8,2.4,156,F,N,검은색
믹스견,소,0,0,0.8,2.4,156,F,N,갈백색
믹스견,소,0,0,0.8,2.4,156,F,N,흰색
믹스견,소,0,0,0.8,2.4,156,F,U,흰/갈
믹스견,소,0,0,0.8,2.4,156,F,N,갈색
믹스견,소,0,0,0.8,2.4,156,M,N,흰색
믹스견,소,0,0,0.8,2.4,156,M,N,검갈색
믹스견,소,0,0,0.8,2.4,156,F,N,갈색
믹스견,소,0,0,0.8,2.4,156,M,N,갈색
믹스견,소,0,0,0.8,2.4,156,M,N,갈색
믹스견,소,0,0,0.8,2.4,156,M,N,갈/흰
믹스견,소,0,0,0.8,2.4,156,M,N,"검,갈색"
믹스견,소,0,0,0.8,2.4,156,M,N,크림색
믹스견,소,0,1,1,2.4,156,F,N,갈색
믹스견,소,0,1,1,2.4,156,M,N,갈색
믹스견,소,0,1,1,2.4,156,F,N,흰색.황색
믹스견,소,0,1,1,2.4,156,M,N,"회갈색, 흰색"
믹스견,소,0,1,1,2.4,156,F,N,흰색
믹스견,소,0,1,1,2.4,156,M,N,갈/흰
믹스견,소,0,0,0.8,2.42,157.3,F,U,"갈색,검정"
믹스견,소,0,1,1,2.44,158.6,M,N,크림
믹스견,소,0,0,0.8,2.46,159.9,F,N,황색
믹스견,소,0,1,1,2.46,159.9,F,N,검갈/흰색
믹스견,소,0,0,0.8,2.48,161.2,F,U,흰/갈
믹스견,소,0,0,0.8,2.48,161.2,F,N,백색
믹스견,소,0,1,1,2.48,161.2,M,N,크림/흰색
믹스견,소,0,0,0.8,2.5,162.5,F,U,갈
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,F,U,흰
믹스견,소,0,0,0.8,2.5,162.5,F,U,흰/노
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈/검/흰
믹스견,소,0,0,0.8,2.5,162.5,F,N,"흰,갈"
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,M,N,검정색
믹스견,소,0,0,0.8,2.5,162.5,M,N,흑갈색
믹스견,소,0,0,0.8,2.5,162.5,M,N,검정색
믹스견,소,0,0,0.8,2.5,162.5,M,N,황색
믹스견,소,0,0,0.8,2.5,162.5,F,U,갈/검/흰
믹스견,소,0,0,0.8,2.5,162.5,F,U,검/흰
믹스견,소,0,0,0.8,2.5,162.5,F,N,크림색
믹스견,소,0,0,0.8,2.5,162.5,F,N,갈백
믹스견,소,0,0,0.8,2.5,162.5,F,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈흑백
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈흑백
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈흑
믹스견,소,0,0,0.8,2.5,162.5,F,N,갈흑
믹스견,소,0,0,0.8,2.5,162.5,F,N,크림색
믹스견,소,0,0,0.8,2.5,162.5,M,N,브라운
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈/검
믹스견,소,0,0,0.8,2.5,162.5,F,N,갈색
믹스견,소,0,0,0.8,2.5,162.5,F,N,검정
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈색
믹스견,소,0,0,0.8,2.5,162.5,F,N,"크림색, 흰색"
믹스견,소,0,0,0.8,2.5,162.5,F,N,검정
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈색
믹스견,소,0,0,0.8,2.5,162.5,F,U,검/갈/흰
믹스견,소,0,0,0.8,2.5,162.5,M,N,"흑갈색, 흰색"
믹스견,소,0,0,0.8,2.5,162.5,F,N,크림색
믹스견,소,0,0,0.8,2.5,162.5,F,N,크림색
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈색에 검은 주둥이
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,M,N,아이보리
믹스견,소,0,0,0.8,2.5,162.5,F,N,아이보리
믹스견,소,0,0,0.8,2.5,162.5,F,N,아이보리
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,F,N,연흰갈색
믹스견,소,0,0,0.8,2.5,162.5,F,U,갈/흰
믹스견,소,0,0,0.8,2.5,162.5,F,N,연갈색
믹스견,소,0,0,0.8,2.5,162.5,M,U,흰색
믹스견,소,0,0,0.8,2.5,162.5,F,N,갈흑
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰/갈/검
믹스견,소,0,0,0.8,2.5,162.5,M,N,백색
믹스견,소,0,0,0.8,2.5,162.5,F,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,F,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,F,U,흰
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈백흑
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈색
믹스견,소,0,0,0.8,2.5,162.5,F,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,F,N,"크림색, 흰색"
믹스견,소,0,0,0.8,2.5,162.5,M,N,"흑회색, 흰색"
믹스견,소,0,0,0.8,2.5,162.5,F,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,F,N,블랙탄
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰/갈
믹스견,소,0,0,0.8,2.5,162.5,F,U,갈/검/흰
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈색
믹스견,소,0,0,0.8,2.5,162.5,M,N,흑갈색
믹스견,소,0,0,0.8,2.5,162.5,F,U,검/갈/흰
믹스견,소,0,0,0.8,2.5,162.5,F,N,백
믹스견,소,0,0,0.8,2.5,162.5,F,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,M,N,흰갈색
믹스견,소,0,0,0.8,2.5,162.5,F,U,갈/흰
믹스견,소,0,0,0.8,2.5,162.5,M,N,검정
믹스견,소,0,0,0.8,2.5,162.5,F,N,연갈색
믹스견,소,0,0,0.8,2.5,162.5,F,N,흰색
믹스견,소,0,0,0.8,2.5,162.5,M,N,갈/흰/검
믹스견,소,0,0,0.8,2.5,162.5,M,N,검정+갈색
믹스견,소,0,0,0.8,2.5,162.5,F,N,백
믹스견,소,0,0,0.8,2.5,162.5,F,N,갈백
믹스견,소,0,0,0.8,2.5,162.5,F,N,흰갈
믹스견,소,0,1,1,2.5,162.5,F,U,흰갈색
믹스견,소,0,1,1,2.5,162.5,F,N,크림색
믹스견,소,0,1,1,2.5,162.5,M,N,"검정색, 흰색"
믹스견,소,0,1,1,2.5,162.5,M,N,흰색
믹스견,소,0,1,1,2.5,162.5,M,N,흰색
믹스견,소,0,1,1,2.5,162.5,F,N,갈색
믹스견,소,0,1,1,2.5,162.5,M,N,갈색 검정
믹스견,소,0,1,1,2.5,162.5,M,N,흰색
믹스견,소,0,1,1,2.5,162.5,M,N,"회갈색, 흰색"
믹스견,소,0,1,1,2.5,162.5,M,N,"회갈색, 흰색"
믹스견,소,0,1,1,2.5,162.5,F,N,크림색
믹스견,소,0,1,1,2.5,162.5,F,N,검정
믹스견,소,0,2,1,2.5,162.5,F,U,백
믹스견,소,0,7,1,2.5,162.5,F,N,갈색
믹스견,소,0,12,0.5,2.5,162.5,F,N,흑갈색
믹스견,소,0,12,0.5,2.5,162.5,F,N,갈색
믹스견,소,0,16,0.5,2.5,162.5,F,U,백흑
믹스견,소,0,1,1,2.52,163.8,M,N,옅은갈색/흰색
믹스견,소,0,0,0.8,2.54,165.1,M,N,갈색&검정&흰색
믹스견,소,0,1,1,2.54,165.1,M,N,크림
믹스견,소,0,0,0.8,2.55,165.75,F,N,하양
믹스견,소,0,0,0.8,2.56,166.4,F,N,하양
믹스견,소,0,0,0.8,2.56,166.4,M,N,갈색
믹스견,소,0,1,1,2.56,166.4,M,N,크림
믹스견,소,0,1,1,2.58,167.7,M,N,검갈색/크림/흰색
믹스견,소,0,0,0.8,2.6,169,M,N,인창2로 126-31
믹스견,소,0,0,0.8,2.6,169,M,N,흰색
믹스견,소,0,0,0.8,2.6,169,F,U,흰
믹스견,소,0,0,0.8,2.6,169,F,U,갈/흰
믹스견,소,0,0,0.8,2.6,169,M,N,흰
믹스견,소,0,0,0.8,2.6,169,M,N,갈 백
믹스견,소,0,0,0.8,2.6,169,M,N,흰/갈
믹스견,소,0,0,0.8,2.6,169,F,U,검/갈/흰
믹스견,소,0,0,0.8,2.6,169,F,N,옅은 갈색
믹스견,소,0,0,0.8,2.6,169,F,U,검/갈/흰
믹스견,소,0,0,0.8,2.6,169,M,N,하양
믹스견,소,0,0,0.8,2.6,169,F,N,"흰색, 연갈색"
믹스견,소,0,0,0.8,2.6,169,F,U,흰/갈
믹스견,소,0,0,0.8,2.6,169,M,N,흰색
믹스견,소,0,0,0.8,2.6,169,F,N,"검정색, 흰색"
믹스견,소,0,0,0.8,2.6,169,F,U,갈/흰
믹스견,소,0,0,0.8,2.6,169,M,N,갈색
믹스견,소,0,0,0.8,2.6,169,M,N,흰색
믹스견,소,0,0,0.8,2.6,169,F,U,검/흰/갈
믹스견,소,0,0,0.8,2.6,169,F,N,흰색
믹스견,소,0,0,0.8,2.6,169,F,U,검/흰
믹스견,소,0,0,0.8,2.6,169,M,N,흰/갈
믹스견,소,0,0,0.8,2.6,169,F,N,흰/갈
믹스견,소,0,0,0.8,2.6,169,M,N,검정+갈색
믹스견,소,0,0,0.8,2.6,169,M,N,흰
믹스견,소,0,1,1,2.6,169,M,N,갈색
믹스견,소,0,1,1,2.6,169,M,N,"흰색, 크림색"
믹스견,소,0,1,1,2.6,169,F,N,흰색
믹스견,소,0,1,1,2.6,169,F,N,"황갈색, 흰색"
믹스견,소,0,1,1,2.6,169,M,N,갈/검
믹스견,소,0,8,0.5,2.6,169,F,U,검/흰
믹스견,소,0,0,0.8,2.62,170.3,F,N,갈색&검정&흰색
믹스견,소,0,1,1,2.62,170.3,F,N,갈색/흰색
믹스견,소,0,1,1,2.64,171.6,M,N,검갈색
믹스견,소,0,1,1,2.65,172.25,F,N,노랑
믹스견,소,0,1,1,2.65,172.25,F,N,갈색
믹스견,소,0,0,0.8,2.66,172.9,F,U,검정
믹스견,소,0,0,0.8,2.67,173.55,F,N,황색
믹스견,소,0,0,0.8,2.7,175.5,F,N,검정흰색
믹스견,소,0,0,0.8,2.7,175.5,M,N,검정+갈색+흰색
믹스견,소,0,0,0.8,2.7,175.5,F,N,흰색
믹스견,소,0,0,0.8,2.7,175.5,M,N,갈/검/흰
믹스견,소,0,0,0.8,2.7,175.5,F,U,흰/갈
믹스견,소,0,0,0.8,2.7,175.5,F,N,검정/갈색/하양
믹스견,소,0,0,0.8,2.7,175.5,M,N,"검정, 흰색"
믹스견,소,0,0,0.8,2.7,175.5,F,N,"흰색, 갈색"
믹스견,소,0,0,0.8,2.7,175.5,M,N,"흑갈색, 흰색"
믹스견,소,0,0,0.8,2.7,175.5,M,N,"흑갈색, 흰색"
믹스견,소,0,0,0.8,2.7,175.5,M,N,호반색
믹스견,소,0,0,0.8,2.7,175.5,M,N,갈/흰
믹스견,소,0,0,0.8,2.7,175.5,M,N,검정
믹스견,소,0,0,0.8,2.7,175.5,F,U,검정
믹스견,소,0,0,0.8,2.7,175.5,F,U,갈/흰
믹스견,소,0,0,0.8,2.7,175.5,F,N,흰색
믹스견,소,0,0,0.8,2.7,175.5,M,N,흰색
믹스견,소,0,0,0.8,2.7,175.5,F,U,갈/흰
믹스견,소,0,0,0.8,2.7,175.5,F,U,검/갈
믹스견,소,0,0,0.8,2.7,175.5,M,N,갈/흰
믹스견,소,0,0,0.8,2.7,175.5,F,U,갈/흰
믹스견,소,0,0,0.8,2.7,175.5,F,U,검/갈/흰
믹스견,소,0,0,0.8,2.7,175.5,M,N,흰/갈
믹스견,소,0,0,0.8,2.7,175.5,F,U,노/갈/흰
믹스견,소,0,0,0.8,2.7,175.5,M,N,"검은색,흰색"
믹스견,소,0,0,0.8,2.7,175.5,M,N,아이보리
믹스견,소,0,0,0.8,2.7,175.5,F,N,검정/황색
믹스견,소,0,0,0.8,2.7,175.5,F,U,갈
믹스견,소,0,0,0.8,2.7,175.5,F,U,검/노
믹스견,소,0,0,0.8,2.7,175.5,M,U,갈/검/흰
믹스견,소,0,0,0.8,2.7,175.5,M,N,흰색
믹스견,소,0,0,0.8,2.7,175.5,M,N,흰색
믹스견,소,0,0,0.8,2.7,175.5,F,N,백색
믹스견,소,0,0,0.8,2.7,175.5,F,N,갈색
믹스견,소,0,0,0.8,2.7,175.5,F,N,흰색
믹스견,소,0,0,0.8,2.7,175.5,F,N,베이지
믹스견,소,0,0,0.8,2.7,175.5,M,N,베이지
믹스견,소,0,0,0.8,2.7,175.5,F,N,회갈색
