품종,나이,산책시간(시간),체중,성별,중성화여부,색상
믹스견,0,0.8,2.5,M,U,흰색
믹스견,0,0.8,2.5,F,N,갈흑
믹스견,0,0.8,2.5,M,N,흰/갈/검
믹스견,0,0.8,2.5,M,N,백색
믹스견,0,0.8,2.5,F,N,흰색
믹스견,0,0.8,2.5,M,N,흰색
믹스견,0,0.8,2.5,F,N,흰색
믹스견,0,0.8,2.5,F,U,흰
믹스견,0,0.8,2.5,M,N,갈백흑
믹스견,0,0.8,2.5,M,N,갈색
믹스견,0,0.8,2.5,F,N,흰색
믹스견,0,0.8,2.5,F,N,"크림색, 흰색"
믹스견,0,0.8,2.5,M,N,"흑회색, 흰색"
믹스견,0,0.8,2.5,F,N,흰색
믹스견,0,0.8,2.5,F,N,블랙탄
믹스견,0,0.8,2.5,M,N,흰/갈
믹스견,0,0.8,2.5,F,U,갈/검/흰
믹스견,0,0.8,2.5,M,N,갈색
믹스견,0,0.8,2.5,M,N,흑갈색
믹스견,0,0.8,2.5,F,U,검/갈/흰
믹스견,0,0.8,2.5,F,N,백
믹스견,0,0.8,2.5,F,N,흰색
믹스견,0,0.8,2.5,M,N,흰갈색
믹스견,0,0.8,2.5,F,U,갈/흰
믹스견,0,0.8,2.5,M,N,검정
믹스견,0,0.8,2.5,F,N,연갈색
믹스견,0,0.8,2.5,F,N,흰색
믹스견,0,0.8,2.5,M,N,갈/흰/검
믹스견,0,0.8,2.5,M,N,검정+갈색
믹스견,0,0.8,2.5,F,N,백
믹스견,0,0.8,2.5,F,N,갈백
믹스견,0,0.8,2.5,F,N,흰갈
믹스견,1,1,2.5,F,U,흰갈색
믹스견,1,1,2.5,F,N,크림색
믹스견,1,1,2.5,M,N,"검정색, 흰색"
믹스견,1,1,2.5,M,N,흰색
믹스견,1,1,2.5,M,N,흰색
믹스견,1,1,2.5,F,N,갈색
믹스견,1,1,2.5,M,N,갈색 검정
믹스견,1,1,2.5,M,N,흰색
믹스견,1,1,2.5,M,N,"회갈색, 흰색"
믹스견,1,1,2.5,M,N,"회갈색, 흰색"
믹스견,1,1,2.5,F,N,크림색
믹스견,1,1,2.5,F,N,검정
믹스견,2,1,2.5,F,U,백
믹스견,7,1,2.5,F,N,갈색
믹스견,12,0.5,2.5,F,N,흑갈색
믹스견,12,0.5,2.5,F,N,갈색
믹스견,16,0.5,2.5,F,U,백흑
믹스견,1,1,2.52,M,N,옅은갈색/흰색
믹스견,0,0.8,2.54,M,N,갈색&검정&흰색
믹스견,1,1,2.54,M,N,크림
믹스견,0,0.8,2.55,F,N,하양
믹스견,0,0.8,2.56,F,N,하양
믹스견,0,0.8,2.56,M,N,갈색
믹스견,1,1,2.56,M,N,크림
믹스견,1,1,2.58,M,N,검갈색/크림/흰색
믹스견,0,0.8,2.6,M,N,인창2로 126-31
믹스견,0,0.8,2.6,M,N,흰색
믹스견,0,0.8,2.6,F,U,흰
믹스견,0,0.8,2.6,F,U,갈/흰
믹스견,0,0.8,2.6,M,N,흰
믹스견,0,0.8,2.6,M,N,갈 백
믹스견,0,0.8,2.6,M,N,흰/갈
믹스견,0,0.8,2.6,F,U,검/갈/흰
믹스견,0,0.8,2.6,F,N,옅은 갈색
믹스견,0,0.8,2.6,F,U,검/갈/흰
믹스견,0,0.8,2.6,M,N,하양
믹스견,0,0.8,2.6,F,N,"흰색, 연갈색"
믹스견,0,0.8,2.6,F,U,흰/갈
믹스견,0,0.8,2.6,M,N,흰색
믹스견,0,0.8,2.6,F,N,"검정색, 흰색"
믹스견,0,0.8,2.6,F,U,갈/흰
믹스견,0,0.8,2.6,M,N,갈색
믹스견,0,0.8,2.6,M,N,흰색
믹스견,0,0.8,2.6,F,U,검/흰/갈
믹스견,0,0.8,2.6,F,N,흰색
믹스견,0,0.8,2.6,F,U,검/흰
믹스견,0,0.8,2.6,M,N,흰/갈
믹스견,0,0.8,2.6,F,N,흰/갈
믹스견,0,0.8,2.6,M,N,검정+갈색
믹스견,0,0.8,2.6,M,N,흰
믹스견,1,1,2.6,M,N,갈색
믹스견,1,1,2.6,M,N,"흰색, 크림색"
믹스견,1,1,2.6,F,N,흰색
믹스견,1,1,2.6,F,N,"황갈색, 흰색"
믹스견,1,1,2.6,M,N,갈/검
믹스견,8,0.5,2.6,F,U,검/흰
믹스견,0,0.8,2.62,F,N,갈색&검정&흰색
믹스견,1,1,2.62,F,N,갈색/흰색
믹스견,1,1,2.64,M,N,검갈색
믹스견,1,1,2.65,F,N,노랑
믹스견,1,1,2.65,F,N,갈색
믹스견,0,0.8,2.66,F,U,검정
믹스견,0,0.8,2.67,F,N,황색
믹스견,0,0.8,2.7,F,N,검정흰색
믹스견,0,0.8,2.7,M,N,검정+갈색+흰색
믹스견,0,0.8,2.7,F,N,흰색
믹스견,0,0.8,2.7,M,N,갈/검/흰
믹스견,0,0.8,2.7,F,U,흰/갈
믹스견,0,0.8,2.7,F,N,검정/갈색/하양
믹스견,0,0.8,2.7,M,N,"검정, 흰색"
믹스견,0,0.8,2.7,F,N,"흰색, 갈색"
믹스견,0,0.8,2.7,M,N,"흑갈색, 흰색"
믹스견,0,0.8,2.7,M,N,"흑갈색, 흰색"
믹스견,0,0.8,2.7,M,N,호반색
믹스견,0,0.8,2.7,M,N,갈/흰
믹스견,0,0.8,2.7,M,N,검정
믹스견,0,0.8,2.7,F,U,검정
믹스견,0,0.8,2.7,F,U,갈/흰
믹스견,0,0.8,2.7,F,N,흰색
믹스견,0,0.8,2.7,M,N,흰색
믹스견,0,0.8,2.7,F,U,갈/흰
믹스견,0,0.8,2.7,F,U,검/갈
믹스견,0,0.8,2.7,M,N,갈/흰
믹스견,0,0.8,2.7,F,U,갈/흰
믹스견,0,0.8,2.7,F,U,검/갈/흰
믹스견,0,0.8,2.7,M,N,흰/갈
믹스견,0,0.8,2.7,F,U,노/갈/흰
믹스견,0,0.8,2.7,M,N,"검은색,흰색"
믹스견,0,0.8,2.7,M,N,아이보리
믹스견,0,0.8,2.7,F,N,검정/황색
믹스견,0,0.8,2.7,F,U,갈
믹스견,0,0.8,2.7,F,U,검/노
믹스견,0,0.8,2.7,M,U,갈/검/흰
믹스견,0,0.8,2.7,M,N,흰색
믹스견,0,0.8,2.7,M,N,흰색
믹스견,0,0.8,2.7,F,N,백색
믹스견,0,0.8,2.7,F,N,갈색
믹스견,0,0.8,2.7,F,N,흰색
믹스견,0,0.8,2.7,F,N,베이지
믹스견,0,0.8,2.7,M,N,베이지
믹스견,0,0.8,2.7,F,N,회갈색
믹스견,0,0.8,2.7,F,N,"갈색,검은색"
믹스견,0,0.8,2.7,F,N,흰색
믹스견,0,0.8,2.7,F,N,흰새
믹스견,0,0.8,2.7,M,N,갈색
믹스견,0,0.8,2.7,M,N,갈/흰
믹스견,0,0.8,2.7,F,U,백색
믹스견,0,0.8,2.7,F,U,갈색
믹스견,1,1,2.7,F,N,"흰색,황색"
믹스견,1,1,2.7,M,N,검정색
믹스견,1,1,2.7,M,N,흰/갈
믹스견,4,1,2.7,F,U,갈/검
믹스견,5,1,2.7,F,N,베이지색
믹스견,7,1,2.7,F,U,찐갈색
믹스견,0,0.8,2.72,F,N,하양
믹스견,0,0.8,2.72,F,N,옅은 갈색
믹스견,1,1,2.72,M,N,검정/흰색
믹스견,0,0.8,2.73,F,N,흰색
믹스견,0,0.8,2.74,M,U,갈색
믹스견,1,1,2.74,M,N,검갈색/흰색
믹스견,0,0.8,2.75,F,N,갈색
믹스견,0,0.8,2.78,M,N,갈색&흰색
믹스견,0,0.8,2.78,F,N,갈색&검정&흰색
믹스견,0,0.8,2.8,F,U,검/갈
믹스견,0,0.8,2.8,M,N,"흰,갈,검"
믹스견,0,0.8,2.8,F,N,흰색
믹스견,0,0.8,2.8,M,N,갈/연갈
믹스견,0,0.8,2.8,F,U,흰
믹스견,0,0.8,2.8,M,N,흰색
믹스견,0,0.8,2.8,M,N,흰색
믹스견,0,0.8,2.8,F,N,백색
믹스견,0,0.8,2.8,F,U,검정
믹스견,0,0.8,2.8,F,U,갈/흰
믹스견,0,0.8,2.8,M,N,흰/갈
믹스견,0,0.8,2.8,F,N,흰/갈
믹스견,0,0.8,2.8,M,N,검/갈
믹스견,0,0.8,2.8,M,N,흰/갈
믹스견,0,0.8,2.8,M,N,흰/갈
믹스견,0,0.8,2.8,M,N,검
믹스견,0,0.8,2.8,M,N,검/갈/흰
믹스견,0,0.8,2.8,M,N,검정
믹스견,0,0.8,2.8,F,N,"흰색, 흑갈색"
믹스견,0,0.8,2.8,M,N,갈/흰
믹스견,0,0.8,2.8,M,N,갈색
믹스견,0,0.8,2.8,F,U,흰/갈
믹스견,0,0.8,2.8,M,N,갈/흰
믹스견,0,0.8,2.8,M,N,"갈,검"
믹스견,0,0.8,2.8,M,N,검갈
믹스견,0,0.8,2.8,M,N,흰/갈
믹스견,0,0.8,2.8,F,U,흰/갈
믹스견,0,0.8,2.8,F,U,갈/검/흰
믹스견,0,0.8,2.8,M,N,갈색
믹스견,0,0.8,2.8,F,N,갈색
믹스견,0,0.8,2.8,M,N,흰
믹스견,1,1,2.8,F,N,갈색
믹스견,1,1,2.8,F,N,갈색
믹스견,1,1,2.8,F,N,"흰색,황색"
믹스견,1,1,2.8,M,N,"흰색, 회갈색"
믹스견,1,1,2.8,M,N,갈/흰
믹스견,1,1,2.8,M,N,갈색
믹스견,2,1,2.8,F,N,"백색, 흑색"
믹스견,3,1,2.8,F,U,"흑,백"
믹스견,5,1,2.8,M,N,흰색
믹스견,6,1,2.8,F,N,"검정색, 흰색"
믹스견,8,0.5,2.8,F,U,갈/흰
믹스견,10,0.5,2.8,F,U,갈색
믹스견,0,0.8,2.84,M,N,화이트
믹스견,1,1,2.85,M,N,갈색
믹스견,1,1,2.85,F,N,흰색
믹스견,0,0.8,2.9,M,N,갈
믹스견,0,0.8,2.9,M,N,크림색
믹스견,0,0.8,2.9,M,N,갈/흰
믹스견,0,0.8,2.9,M,N,갈색
믹스견,0,0.8,2.9,F,U,흰
믹스견,0,0.8,2.9,F,N,"검정, 흰색"
믹스견,0,0.8,2.9,M,N,갈/흰
믹스견,0,0.8,2.9,M,N,검/갈/흰
믹스견,0,0.8,2.9,F,N,아이보리
믹스견,0,0.8,2.9,F,N,흰색
믹스견,0,0.8,2.9,M,U,갈/흰
믹스견,0,0.8,2.9,M,N,갈백색
믹스견,0,0.8,2.9,M,N,검/갈/흰
믹스견,0,0.8,2.9,F,U,검/갈/흰
믹스견,0,0.8,2.9,F,U,갈/흰
믹스견,0,0.8,2.9,M,N,갈색
믹스견,0,0.8,2.9,M,N,흰/갈
믹스견,0,0.8,2.9,F,N,갈
믹스견,0,0.8,2.9,M,N,검/흰
믹스견,0,0.8,2.9,M,U,"갈색,검정"
믹스견,0,0.8,2.9,M,N,갈색
믹스견,0,0.8,2.9,M,N,흰/갈
믹스견,1,1,2.9,F,N,"황색,검정"
믹스견,1,1,2.9,F,N,"검정, 흰색"
믹스견,1,1,2.9,F,N,흑갈색
믹스견,1,1,2.9,M,N,흰색
믹스견,1,1,2.9,M,N,흰색
믹스견,1,1,2.9,F,N,흰색
믹스견,1,1,2.9,F,N,흰색
믹스견,5,1,2.9,F,U,흰갈색
믹스견,0,0.8,2.94,F,N,검정
믹스견,0,0.8,2.96,F,N,옅은갈색/하양
믹스견,0,0.8,3,M,N,크림색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,N,"갈색,검정"
믹스견,0,0.8,3,M,N,"갈색,검정"
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,옅은갈색
믹스견,0,0.8,3,M,N,옅은갈색
믹스견,0,0.8,3,M,N,옅은갈색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,흑백
믹스견,0,0.8,3,F,N,"ㅎ,;ㄴ섹"
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,"갈색,흰색"
믹스견,0,0.8,3,F,N,갈흑백
믹스견,0,0.8,3,F,U,흰
믹스견,0,0.8,3,M,N,백
믹스견,0,0.8,3,F,N,갈백
믹스견,0,0.8,3,M,N,검정색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,Y,갈/흰
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,F,N,"백, 갈, 흑"
믹스견,0,0.8,3,F,U,갈백
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,M,N,"갈색,흰색"
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,옅은갈색
믹스견,0,0.8,3,F,N,백갈흑
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,F,U,갈/검/흰
믹스견,0,0.8,3,M,N,검/흰
믹스견,0,0.8,3,F,U,갈/흰
믹스견,0,0.8,3,F,N,갈흑백
믹스견,0,0.8,3,M,N,갈흑백
믹스견,0,0.8,3,F,N,진황색
믹스견,0,0.8,3,M,N,갈
믹스견,0,0.8,3,M,N,갈
믹스견,0,0.8,3,F,N,갈
믹스견,0,0.8,3,F,N,갈
믹스견,0,0.8,3,F,U,흰색
믹스견,0,0.8,3,M,N,검갈
믹스견,0,0.8,3,F,N,검갈
믹스견,0,0.8,3,M,N,갈
믹스견,0,0.8,3,F,N,갈
믹스견,0,0.8,3,F,N,갈
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,크림색
믹스견,0,0.8,3,F,N,"흰색, 크림색"
믹스견,0,0.8,3,M,N,검/흰
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,U,흰/갈
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,회갈색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,호반색
믹스견,0,0.8,3,M,N,흰/갈
믹스견,0,0.8,3,F,N,"검정,갈색"
믹스견,0,0.8,3,F,N,"흰색,갈색"
믹스견,0,0.8,3,F,N,"검정,갈색"
믹스견,0,0.8,3,F,N,"검정,갈색"
믹스견,0,0.8,3,M,N,"갈색,검정"
믹스견,0,0.8,3,M,N,"갈색,짙은갈색"
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,백갈
믹스견,0,0.8,3,M,N,갈백
믹스견,0,0.8,3,F,N,백갈
믹스견,0,0.8,3,M,N,연색
믹스견,0,0.8,3,M,N,"연갈색, 흰색"
믹스견,0,0.8,3,F,N,검정
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,검정
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,F,N,베이지
믹스견,0,0.8,3,F,N,"갈색,검정"
믹스견,0,0.8,3,F,N,검정
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,옅은 베이지
믹스견,0,0.8,3,M,N,옅은 베이지
믹스견,0,0.8,3,M,N,검/흰
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,U,흰/갈
믹스견,0,0.8,3,M,N,검/갈/흰
믹스견,0,0.8,3,F,N,"흰색,갈색"
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,U,흰/갈
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,연한갈색
믹스견,0,0.8,3,F,N,연갈색
믹스견,0,0.8,3,M,N,크림색
믹스견,0,0.8,3,F,N,크림색
믹스견,0,0.8,3,F,N,갈색 점박이
믹스견,0,0.8,3,M,N,갈/검/흰
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,F,U,흰색
믹스견,0,0.8,3,F,N,백
믹스견,0,0.8,3,F,N,백
믹스견,0,0.8,3,M,N,백흑갈
믹스견,0,0.8,3,M,N,백흑갈
믹스견,0,0.8,3,M,N,흑갈백
믹스견,0,0.8,3,M,N,흑갈백
믹스견,0,0.8,3,M,N,흑갈백
믹스견,0,0.8,3,M,N,흑갈백
믹스견,0,0.8,3,M,N,흑갈백
믹스견,0,0.8,3,M,N,흑백갈
믹스견,0,0.8,3,F,N,흑갈백
믹스견,0,0.8,3,F,N,흑백갈
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,갈/검/흰
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,N,옅은갈색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,N,"검정,흰색"
믹스견,0,0.8,3,F,N,"검정,흰색"
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,N,"흰색, 흑갈색"
믹스견,0,0.8,3,M,N,"흰색, 흑갈색"
믹스견,0,0.8,3,M,N,검백색
믹스견,0,0.8,3,M,N,흑갈색
믹스견,0,0.8,3,M,U,갈색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,N,"흑색, 흰색"
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,"갈색,검정"
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,U,갈/검/노
믹스견,0,0.8,3,F,U,갈/검/노
믹스견,0,0.8,3,M,N,갈/흰
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,U,갈/흰
믹스견,0,0.8,3,M,N,옅은갈색
믹스견,0,0.8,3,M,N,"갈색,흰색"
믹스견,0,0.8,3,F,N,검정
믹스견,0,0.8,3,M,N,옅은갈색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,U,흑백
믹스견,0,0.8,3,F,N,검정
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,"갈색,흰색"
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,F,N,옅은 베이지
믹스견,0,0.8,3,M,N,연한 베이지
믹스견,0,0.8,3,M,N,갈/흰
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,연한갈색
믹스견,0,0.8,3,M,N,연한갈색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,"검정,갈색"
믹스견,0,0.8,3,M,N,검정
믹스견,0,0.8,3,M,N,검정
믹스견,0,0.8,3,M,N,"갈색,검정"
믹스견,0,0.8,3,M,N,베이지
믹스견,0,0.8,3,F,N,흰갈색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,U,크림색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,"갈색,검정"
믹스견,0,0.8,3,F,N,백
믹스견,0,0.8,3,M,N,흑갈백
믹스견,0,0.8,3,M,N,베이지
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,N,검정색
믹스견,0,0.8,3,M,N,갈백흑
믹스견,0,0.8,3,F,U,검/흰/갈
믹스견,0,0.8,3,F,N,갈백
믹스견,0,0.8,3,M,N,검정색
믹스견,0,0.8,3,F,U,흰색
믹스견,0,0.8,3,F,U,흰색
믹스견,0,0.8,3,F,N,갈백흑
믹스견,0,0.8,3,F,N,연갈색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,검정
믹스견,0,0.8,3,F,N,검정
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,"검,갈"
믹스견,0,0.8,3,M,N,"흰,갈"
믹스견,0,0.8,3,M,N,검정
믹스견,0,0.8,3,M,N,진회색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,F,N,검정
믹스견,0,0.8,3,M,N,갈흑백
믹스견,0,0.8,3,M,N,흑백
믹스견,0,0.8,3,M,N,흑갈백
믹스견,0,0.8,3,M,N,갈백흑
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,M,N,"흰,검"
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,N,"흰,검"
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,M,N,연노랑
믹스견,0,0.8,3,F,U,갈/검/흰
믹스견,0,0.8,3,M,N,백갈
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,M,N,검정
믹스견,0,0.8,3,F,N,검정
믹스견,0,0.8,3,M,N,"흰,검"
믹스견,0,0.8,3,M,N,"갈색,검정"
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,"흰,검"
믹스견,0,0.8,3,M,N,검/흰
믹스견,0,0.8,3,M,N,갈백흑
믹스견,0,0.8,3,M,N,검정
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,U,흰색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,U,백갈
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,N,"갈색,검정"
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,U,검/흰
믹스견,0,0.8,3,F,U,흰
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,N,백
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,백
믹스견,0,0.8,3,M,N,갈
믹스견,0,0.8,3,F,N,백
믹스견,0,0.8,3,M,N,백
믹스견,0,0.8,3,F,U,갈/흰/검
믹스견,0,0.8,3,M,N,흰/갈
믹스견,0,0.8,3,M,N,검/갈/흰
믹스견,0,0.8,3,M,N,갈백
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,M,N,흰색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,F,N,흰색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,M,N,갈색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,갈색
믹스견,0,0.8,3,F,N,"검정,갈색"
믹스견,0,0.8,3,F,N,"갈색,검정"
믹스견,0,0.8,3,F,U,흰/갈
믹스견,1,1,3,M,U,갈
믹스견,1,1,3,F,U,갈백흑
믹스견,1,1,3,F,N,"갈색, 흰색"
믹스견,1,1,3,M,U,흑백
믹스견,1,1,3,F,U,갈백
믹스견,1,1,3,F,N,흰색
믹스견,1,1,3,F,N,"흰색,황색"
믹스견,1,1,3,F,U,황색
믹스견,1,1,3,F,U,갈백
믹스견,1,1,3,F,N,검백색
믹스견,1,1,3,F,U,흰검점박이
믹스견,1,1,3,F,N,황색.검정
믹스견,1,1,3,M,N,갈색
믹스견,1,1,3,M,N,갈색
믹스견,1,1,3,F,N,검갈색
믹스견,1,1,3,F,N,검갈색
믹스견,1,1,3,F,N,갈색
믹스견,1,1,3,M,N,크림
믹스견,1,1,3,M,U,검정색
믹스견,1,1,3,F,N,"흰색, 검정색"
믹스견,1,1,3,M,N,흰/갈
믹스견,1,1,3,F,N,갈색
믹스견,1,1,3,M,N,갈색
믹스견,1,1,3,F,U,갈/검
믹스견,1,1,3,F,N,흰검
믹스견,2,1,3,M,U,흰색
믹스견,2,1,3,M,N,갈검색
믹스견,2,1,3,F,U,갈백
믹스견,3,1,3,F,U,흰색
믹스견,3,1,3,F,U,흑갈백
믹스견,3,1,3,F,U,흰
믹스견,3,1,3,M,N,검정+흰색 얼룩
믹스견,3,1,3,M,N,갈색
믹스견,4,1,3,F,U,흰
믹스견,4,1,3,F,N,크림색
믹스견,4,1,3,F,U,검정색
믹스견,4,1,3,M,U,검갈색
믹스견,4,1,3,F,U,갈색
믹스견,4,1,3,M,U,갈색
믹스견,5,1,3,F,U,백색
믹스견,5,1,3,F,U,백흑
믹스견,5,1,3,M,N,흰/갈
믹스견,6,1,3,F,U,찐갈색
믹스견,8,0.5,3,F,U,흰색
믹스견,8,0.5,3,M,Y,검
믹스견,10,0.5,3,F,U,갈백
믹스견,10,0.5,3,F,U,갈/검/흰
믹스견,10,0.5,3,F,U,백갈색
믹스견,12,0.5,3,F,N,크림색
믹스견,0,0.8,3.05,M,N,하양
믹스견,0,0.8,3.05,M,N,하양
믹스견,0,0.8,3.08,F,N,크림색
믹스견,0,0.8,3.1,M,N,검정
믹스견,0,0.8,3.1,M,N,검/흰
믹스견,0,0.8,3.1,F,N,갈색
믹스견,0,0.8,3.1,F,U,흰
믹스견,0,0.8,3.1,M,N,갈/흰
믹스견,0,0.8,3.1,F,N,"검정, 흰색"
믹스견,0,0.8,3.1,M,N,아이보리
믹스견,0,0.8,3.1,F,N,갈색
믹스견,0,0.8,3.1,F,U,갈/흰
믹스견,0,0.8,3.1,F,U,검/갈/흰
믹스견,0,0.8,3.1,F,N,호구
믹스견,0,0.8,3.1,M,N,갈색
믹스견,0,0.8,3.1,M,N,갈/흰
믹스견,0,0.8,3.1,M,N,흰색
믹스견,0,0.8,3.1,F,N,흰색
믹스견,0,0.8,3.1,M,N,화이트 브라운
믹스견,0,0.8,3.1,F,U,검/갈/흰
믹스견,0,0.8,3.1,F,N,"검정, 흰색"
믹스견,0,0.8,3.1,F,N,백색
믹스견,0,0.8,3.1,F,N,흰색
믹스견,0,0.8,3.1,F,U,흰
믹스견,0,0.8,3.1,M,N,갈색
믹스견,0,0.8,3.1,F,N,흰
믹스견,0,0.8,3.1,F,N,갈색+흰색
믹스견,0,0.8,3.1,F,U,검/갈/흰
믹스견,0,0.8,3.1,M,N,갈색
믹스견,1,1,3.1,M,N,갈색
믹스견,1,1,3.1,M,N,"흰색, 황색"
믹스견,8,0.5,3.1,F,U,갈/흰/검
믹스견,10,0.5,3.1,F,U,갈/검
믹스견,0,0.8,3.11,F,N,하양
믹스견,0,0.8,3.12,M,N,흰색
믹스견,0,0.8,3.13,M,N,흰색
믹스견,0,0.8,3.14,F,N,하양
믹스견,1,1,3.16,M,N,검갈색
믹스견,2,1,3.16,M,N,검정/하양
믹스견,0,0.8,3.2,F,U,갈
믹스견,0,0.8,3.2,M,N,"검정색, 흰색"
믹스견,0,0.8,3.2,M,N,흰
믹스견,0,0.8,3.2,M,N,흰
믹스견,0,0.8,3.2,M,N,흰
믹스견,0,0.8,3.2,M,N,흰
믹스견,0,0.8,3.2,M,N,검정색
믹스견,0,0.8,3.2,M,N,갈색
믹스견,0,0.8,3.2,M,N,갈/연갈
믹스견,0,0.8,3.2,M,N,흰/갈
